AR,Level,time,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45
11730,C,2.01304E+11,1463.85889,1.56E+23,2.6E+13,346.793427,1.71E+13,1.31E+22,679.528381,5806.0332,4.39527655,22.5803261
11730,C,2.01304E+11,1440.96887,1.52E+23,2.62E+13,417.320618,1.89E+13,1.32E+22,667.684204,5524.00977,4.3875761,22.6605015
11730,C,2.01304E+11,1418.67004,1.49E+23,2.66E+13,382.522278,1.79E+13,1.34E+22,674.597107,5226.75586,4.34547138,23.075491
11730,C,2.01304E+11,1365.41248,1.51E+23,2.57E+13,390.196106,1.96E+13,1.34E+22,664.468567,5245.31787,4.33382607,22.4106846
11730,C,2.01304E+11,1320.82947,1.47E+23,2.54E+13,355.876129,1.82E+13,1.34E+22,667.813416,5040.56592,4.29365444,22.6171989
11730,C,2.01305E+11,1338.28296,1.51E+23,2.54E+13,288.338715,1.57E+13,1.37E+22,665.77063,5119.97461,4.23740911,21.9485798
11730,C,2.01305E+11,1331.77563,1.52E+23,2.57E+13,354.184021,1.81E+13,1.37E+22,690.983582,5118.97852,4.17178345,22.0297375
11731,M,2.01305E+11,2187.93823,2.68E+23,4.83E+13,3.65888119,5.39E+12,2.54E+22,1678.51343,4718.55469,4.39909363,25.1748734
11731,M,2.01305E+11,2206.86255,2.71E+23,5.04E+13,12.3329716,4.74E+12,2.66E+22,1688.25049,4403.12158,4.49602699,25.1518936
11731,M,2.01305E+11,2133.72314,2.70E+23,4.9E+13,52.4715309,5.02E+12,2.68E+22,1680.76221,4302.05518,4.45591259,25.1278782
11731,M,2.01305E+11,2085.96606,2.65E+23,4.7E+13,54.3695831,5.5E+12,2.65E+22,1661.60559,4348.0708,4.4073801,24.2141438
11731,M,2.01305E+11,2050.4812,2.66E+23,4.65E+13,79.7188034,6.2E+12,2.60E+22,1658.52966,4488.09619,4.42531586,25.1617107
11731,M,2.01305E+11,2101.95996,2.68E+23,4.69E+13,67.7172623,6.84E+12,2.59E+22,1639.61743,4621.72949,4.43036747,25.0103226
11731,M,2.01305E+11,2094.06055,2.61E+23,4.63E+13,53.2695045,5.75E+12,2.53E+22,1627.88904,4713.18115,4.47170353,24.9880161
11731,M,2.01305E+11,2109.44653,2.54E+23,4.63E+13,15.5308218,5.03E+12,2.57E+22,1614.98035,4569.72998,4.50321102,23.8048649
11731,M,2.01305E+11,2167.16016,2.52E+23,4.82E+13,28.9155979,7.75E+12,2.61E+22,1605.93384,4379.04395,4.52573156,23.9261112
11731,M,2.01305E+11,2139.87061,2.49E+23,4.79E+13,18.9955463,5.62E+12,2.65E+22,1599.93506,4187.07959,4.40129852,23.4495678
11731,M,2.01305E+11,2107.68237,2.49E+23,4.77E+13,58.4731598,6.93E+12,2.68E+22,1587.19849,4084.68726,4.41926146,22.9927883
11731,M,2.01305E+11,2059.39209,2.42E+23,4.72E+13,67.6554413,6.55E+12,2.69E+22,1572.94507,3910.26636,4.35761309,22.8484859
11731,M,2.01305E+11,2051.24756,2.40E+23,4.66E+13,55.881012,5.94E+12,2.70E+22,1586.19434,3838.02881,4.32296085,22.8999996
11731,M,2.01305E+11,2067.60449,2.39E+23,4.72E+13,71.7963943,6.65E+12,2.72E+22,1575.92224,3806.8269,4.33949661,22.6850376
11731,M,2.01305E+11,2077.5481,2.39E+23,4.73E+13,83.4748001,6.25E+12,2.74E+22,1571.47009,3808.63867,4.32636499,22.5184612
11731,M,2.01305E+11,2091.53101,2.38E+23,4.72E+13,78.1081085,6.34E+12,2.73E+22,1566.02771,3833.62329,4.37088776,22.7631664
11731,M,2.01305E+11,2165.26611,2.36E+23,4.81E+13,64.2338715,5.26E+12,2.75E+22,1549.11499,3863.052,4.33997059,22.036438
11731,M,2.01305E+11,2198.48608,2.44E+23,4.87E+13,36.9010696,3.44E+12,2.74E+22,1559.86084,4058.70361,4.43019199,22.4177876
11731,M,2.01305E+11,2218.56006,2.49E+23,4.78E+13,77.6221161,6.99E+12,2.71E+22,1560.25769,4312.16846,4.41567326,21.6789818
11731,M,2.01305E+11,2226.21533,2.57E+23,4.77E+13,115.175888,8.8E+12,2.71E+22,1575.65125,4491.21631,4.46296167,21.4596272
11731,M,2.01305E+11,2263.92798,2.67E+23,4.87E+13,149.147873,1.02E+13,2.80E+22,1559.93616,4455.76221,4.50132179,20.9193172
11731,M,2.01305E+11,2191.34204,2.64E+23,4.72E+13,155.335281,9.49E+12,2.83E+22,1558.92444,4332.45117,4.45824575,20.3579998
11731,M,2.01305E+11,2167.47437,2.63E+23,4.72E+13,143.472565,9.48E+12,2.90E+22,1548.87915,4153.93896,4.5326376,19.2481766
11731,M,2.01305E+11,2206.78247,2.63E+23,4.85E+13,153.662125,9.68E+12,2.97E+22,1549.23242,3977.2915,4.53711796,18.8797436
11731,M,2.01305E+11,2242.18921,2.65E+23,4.94E+13,172.041611,1.13E+13,3.02E+22,1542.83936,3934.34448,4.55717087,18.9281769
11731,M,2.01305E+11,2273.0791,2.65E+23,4.96E+13,134.520538,1.09E+13,2.98E+22,1537.9386,4079.29956,4.52622843,18.5167751
11731,M,2.01305E+11,2239.56641,2.55E+23,4.74E+13,140.166458,1.12E+13,2.87E+22,1530.47913,4264.83496,4.5410037,17.987175
11731,M,2.01305E+11,2161.81006,2.48E+23,4.5E+13,140.283447,1.12E+13,2.78E+22,1530.24634,4387.71533,4.52074432,17.0702515
11731,M,2.01305E+11,2152.42822,2.46E+23,4.51E+13,144.971298,1.02E+13,2.75E+22,1529.46411,4394.00879,4.50418139,17.3219376
11731,M,2.01305E+11,2078.02271,2.41E+23,4.35E+13,156.715744,1.2E+13,2.72E+22,1504.06555,4333.00928,4.42966652,17.0148258
11731,M,2.01305E+11,2049.81421,2.43E+23,4.36E+13,131.293716,8.82E+12,2.73E+22,1476.98608,4291.28857,4.40534878,17.2878647
11731,M,2.01305E+11,2043.03125,2.40E+23,4.35E+13,155.111572,1.14E+13,2.75E+22,1474.05701,4182.4126,4.42918777,17.1088238
11731,M,2.01305E+11,1996.89136,2.33E+23,4.29E+13,134.205399,1.07E+13,2.75E+22,1454.68005,4057.79224,4.48043299,16.075388
11731,M,2.01305E+11,2005.98193,2.28E+23,4.28E+13,148.895599,1.13E+13,2.76E+22,1449.849,3971.48877,4.38327503,15.5557613
11731,M,2.01305E+11,2017.51172,2.25E+23,4.28E+13,140.116608,9.92E+12,2.76E+22,1444.34424,3925.56372,4.41206932,15.462534
11731,M,2.01305E+11,1995.10901,2.23E+23,4.21E+13,106.388527,8.96E+12,2.74E+22,1443.1438,3973.03784,4.40272903,15.0510206
11731,M,2.01305E+11,2032.32812,2.22E+23,4.23E+13,65.4991379,5.78E+12,2.76E+22,1419.96667,3950.25269,4.40450621,14.4362106
11731,M,2.01305E+11,2047.63989,2.20E+23,4.24E+13,47.730484,6.24E+12,2.79E+22,1413.40845,3888.05884,4.36592531,14.426753
11731,M,2.01305E+11,2057.92725,2.18E+23,4.32E+13,26.6545391,4.24E+12,2.87E+22,1396.6615,3703.39062,4.32973576,13.7861099
11731,M,2.01305E+11,2092.27148,2.23E+23,4.47E+13,38.9422035,4.41E+12,2.98E+22,1375.01404,3548.28564,4.38967896,13.6777477
11732,C,2.01304E+11,4433.43311,1.21E+24,8.54E+13,105.057587,1.3E+13,7.26E+22,2414.66943,8721.51953,4.72894192,27.2261181
11732,C,2.01304E+11,4433.43311,1.21E+24,8.54E+13,105.057587,1.3E+13,7.26E+22,2414.66943,8721.51953,4.72894192,27.2261181
11732,C,2.01304E+11,4433.43311,1.21E+24,8.54E+13,105.057587,1.3E+13,7.26E+22,2414.66943,8721.51953,4.72894192,27.2261181
11732,C,2.01304E+11,4433.43311,1.21E+24,8.54E+13,105.057587,1.3E+13,7.26E+22,2414.66943,8721.51953,4.72894192,27.2261181
11732,C,2.01304E+11,4379.07275,1.18E+24,8.32E+13,110.015572,1.35E+13,7.10E+22,2402.7395,8775.38477,4.76521873,27.3350601
11732,C,2.01304E+11,4287.10156,1.16E+24,8.14E+13,69.557579,1.29E+13,6.98E+22,2409.76074,8757.05469,4.78471851,28.1182499
11732,C,2.01304E+11,4233.55811,1.17E+24,8.12E+13,58.5939445,1.23E+13,6.98E+22,2377.90137,8640.28125,4.74146318,27.8829308
11732,C,2.01304E+11,4233.80859,1.18E+24,8.15E+13,58.7189407,1.22E+13,7.04E+22,2392.96289,8483.47949,4.76032972,28.5026512
11732,C,2.01304E+11,4367.78662,1.17E+24,8.65E+13,21.7716217,1.38E+13,7.15E+22,2415.64624,8114.50781,4.6969738,28.2738419
11732,C,2.01304E+11,4356.70996,1.19E+24,8.97E+13,11.2732639,1.1E+13,7.20E+22,2404.65601,7974.75879,4.72944689,28.6871185
11732,C,2.01304E+11,4368.06396,1.19E+24,9.18E+13,18.597435,1.38E+13,7.21E+22,2411.92358,7902.14746,4.75293493,28.5326862
11732,C,2.01304E+11,4353.22656,1.18E+24,9.01E+13,19.9070492,1.46E+13,7.09E+22,2427.10645,8132.04248,4.74109983,28.7156487
11732,C,2.01304E+11,4283.05322,1.17E+24,8.64E+13,38.2603836,1.26E+13,6.87E+22,2439.1626,8487.66699,4.77048349,29.3340569
11732,C,2.01304E+11,4230.16016,1.15E+24,8.47E+13,58.6190224,1.46E+13,6.73E+22,2469.50903,8700.05176,4.75172758,29.1415443
11732,C,2.01304E+11,4198.92139,1.14E+24,8.28E+13,64.2586365,1.59E+13,6.63E+22,2488.44336,8931.93848,4.74150562,28.6658401
11732,C,2.01304E+11,4138.42041,1.14E+24,8.19E+13,58.8314133,1.35E+13,6.56E+22,2497.82202,9006.20117,4.72570229,29.5031586
11732,C,2.01304E+11,4139.24072,1.15E+24,8.2E+13,19.2934875,1.02E+13,6.54E+22,2497.85205,9093.49609,4.69902372,29.6867905
11732,C,2.01304E+11,4117.05176,1.15E+24,8.29E+13,15.4467487,1.18E+13,6.57E+22,2491.35059,9000.31543,4.71554947,30.0035305
11732,C,2.01304E+11,4187.34961,1.17E+24,8.61E+13,6.31893635,9.71E+12,6.69E+22,2484.47412,8782.32812,4.77274561,29.9946995
11732,C,2.01304E+11,4201.51709,1.18E+24,8.77E+13,8.20239639,8.66E+12,6.81E+22,2463.70874,8561.77539,4.78665733,30.2109203
11732,C,2.01304E+11,4259.21436,1.19E+24,9.04E+13,17.8240757,8.34E+12,6.98E+22,2435.41333,8229.08496,4.76286888,30.2982426
11732,C,2.01304E+11,4209.22461,1.19E+24,9.01E+13,66.3998795,4.91E+12,7.02E+22,2419.60156,8079.28613,4.74086571,30.7221889
11732,C,2.01304E+11,4227.46338,1.20E+24,9E+13,60.1023216,5.7E+12,7.03E+22,2387.7832,8041.15381,4.71153975,30.2928028
11732,C,2.01304E+11,4026.55396,1.19E+24,8.26E+13,87.4013901,3.81E+12,6.80E+22,2363.82666,8528.76855,4.72743511,30.8491173
11732,C,2.01304E+11,3962.50317,1.19E+24,7.98E+13,20.2023945,8.33E+12,6.69E+22,2365.96216,8984.82422,4.70184422,30.9842834
11732,C,2.01304E+11,3810.0332,1.18E+24,6.89E+13,54.7218742,1.56E+13,6.20E+22,2378.03711,10980.999,4.75771666,30.8757
11732,C,2.01304E+11,3804.37671,1.19E+24,6.88E+13,7.9149456,1.12E+13,6.37E+22,2378.37793,10707.0439,4.74215508,30.3349495
11732,C,2.01304E+11,3786.52124,1.23E+24,7.05E+13,4.54649305,1.11E+13,6.49E+22,2377.3396,10480.8574,4.7555418,31.2416458
11732,C,2.01304E+11,3774.52026,1.24E+24,7.07E+13,28.6647472,1.01E+13,6.54E+22,2385.84619,10317.7832,4.75516415,31.0470581
11732,C,2.01304E+11,3752.60962,1.23E+24,7.02E+13,16.0887127,1.35E+13,6.50E+22,2378.53833,10338.9141,4.72559166,31.4685707
11732,C,2.01304E+11,3774.16675,1.23E+24,7.05E+13,47.7773628,9.44E+12,6.46E+22,2368.89526,10437.2646,4.73573971,31.384304
11732,C,2.01304E+11,3760.27466,1.23E+24,7.01E+13,32.1733208,1.18E+13,6.39E+22,2345.25342,10531.748,4.68463659,32.0967484
11732,C,2.01304E+11,3808.30591,1.22E+24,6.96E+13,61.0525475,8.19E+12,6.38E+22,2341.55469,10488.6074,4.72131014,31.557476
11732,C,2.01305E+11,3717.68384,1.23E+24,6.84E+13,48.7853317,1.1E+13,6.31E+22,2345.58081,10668.0908,4.73716736,32.7231445
11732,C,2.01305E+11,3695.93896,1.24E+24,6.88E+13,79.9606018,9.64E+12,6.24E+22,2336.41553,10717.0801,4.73976278,33.1732559
11732,C,2.01305E+11,3744.31812,1.22E+24,6.94E+13,84.8231583,9.3E+12,6.25E+22,2339.30981,10582.3359,4.67475557,32.7029305
11732,C,2.01305E+11,3707.62842,1.23E+24,7.02E+13,97.6729889,7.86E+12,6.24E+22,2331.54272,10624.3291,4.6946702,32.7723656
11732,C,2.01305E+11,3692.87476,1.22E+24,7.01E+13,89.1566238,9.89E+12,6.24E+22,2335.01538,10545.9893,4.70610285,32.5752792
11732,C,2.01305E+11,3678.01172,1.22E+24,6.99E+13,94.2671814,8.81E+12,6.23E+22,2333.91187,10591.2637,4.67500782,32.5188446
11732,C,2.01305E+11,3709.43018,1.23E+24,7.07E+13,99.3020477,8.02E+12,6.20E+22,2370.41919,10731.4316,4.67992735,32.8020935
11733,C,2.01304E+11,518.141968,3.70E+22,1.29E+13,51.6108093,2.81E+12,6.21E+21,542.742188,2375.85449,3.11610723,15.9484596
11733,C,2.01304E+11,508.345795,3.53E+22,1.25E+13,78.1504822,4.34E+12,6.01E+21,546.348572,2397.95239,3.14984131,15.0365753
11733,C,2.01304E+11,550.849426,3.52E+22,1.34E+13,71.1772842,3.8E+12,6.20E+21,551.809509,2306.17212,2.71616244,16.2833252
11733,C,2.01304E+11,575.966614,3.74E+22,1.46E+13,87.3410263,5.75E+12,6.40E+21,556.156006,2277.80664,2.80961823,17.0212765
11733,C,2.01304E+11,598.050537,3.93E+22,1.57E+13,76.8657303,5.7E+12,6.71E+21,566.37738,2193.99878,2.43594646,18.6224289
11733,C,2.01304E+11,630.943909,3.80E+22,1.63E+13,76.8059387,7.72E+12,7.13E+21,574.101929,1975.02209,3.41941094,17.0741806
11733,C,2.01304E+11,637.389343,4.03E+22,1.59E+13,85.3095779,7.24E+12,7.13E+21,576.380371,2125.70264,2.98007512,18.0081196
11733,C,2.01304E+11,672.761902,4.19E+22,1.64E+13,76.5212784,7.01E+12,7.42E+21,577.291199,2170.49683,3.29982185,16.9834709
11733,C,2.01304E+11,650.238464,4.72E+22,1.69E+13,99.3500977,6.54E+12,7.40E+21,583.535034,2332.1853,3.12718534,18.9969807
11733,C,2.01304E+11,629.98468,4.85E+22,1.64E+13,95.3287354,7.13E+12,7.31E+21,581.847412,2502.0083,3.05326867,18.962801
11733,C,2.01304E+11,613.322632,4.75E+22,1.57E+13,87.0682602,5E+12,7.15E+21,568.635376,2619.11987,3.03199363,18.3521156
11733,C,2.01304E+11,581.651855,4.70E+22,1.42E+13,75.991333,4.34E+12,6.94E+21,564.313171,2814.29395,2.94920206,17.1069374
11733,C,2.01304E+11,569.886658,4.57E+22,1.36E+13,82.1760635,3.92E+12,6.90E+21,555.576355,2820.04712,3.14156461,15.3128071
11733,C,2.01304E+11,604.232178,5.15E+22,1.45E+13,93.3496399,5.2E+12,7.36E+21,549.491394,2922.33423,2.88536024,15.2033138
11733,C,2.01304E+11,627.22522,5.59E+22,1.56E+13,63.0003891,1.65E+12,7.85E+21,547.347412,2847.38745,3.44807482,16.6023693
11733,C,2.01304E+11,647.483704,5.59E+22,1.62E+13,80.4136963,4.06E+12,8.46E+21,545.552795,2588.2937,3.22496152,15.7402859
11733,C,2.01304E+11,666.21344,5.71E+22,1.71E+13,83.2922363,3.69E+12,9.03E+21,545.475342,2410.81763,3.58084893,15.7924232
11733,C,2.01304E+11,695.350952,5.89E+22,1.93E+13,79.1281433,4.24E+12,9.71E+21,549.204773,2169.83984,3.16182637,18.4225998
11733,C,2.01304E+11,706.450012,6.00E+22,2.03E+13,87.0456696,4.98E+12,9.93E+21,556.437988,2156.99194,3.18863869,19.7059383
11733,C,2.01304E+11,664.793335,5.51E+22,1.73E+13,86.8444138,4.61E+12,9.31E+21,559.192139,2336.11938,3.19845676,17.0455837
11733,C,2.01304E+11,620.858093,5.28E+22,1.54E+13,95.2230606,4.8E+12,8.72E+21,545.330688,2537.21289,3.43032765,15.6766415
11733,C,2.01304E+11,599.285706,5.31E+22,1.44E+13,79.9998016,3.38E+12,8.52E+21,552.25061,2689.98022,3.61961842,14.7986279
11733,C,2.01304E+11,599.385742,5.39E+22,1.45E+13,67.2966614,2.55E+12,8.47E+21,541.655518,2709.78491,3.40259624,14.4687672
11733,C,2.01304E+11,602.187866,5.36E+22,1.49E+13,47.4498291,1.69E+12,8.58E+21,529.93335,2587.88232,3.23881674,14.8445015
11733,C,2.01304E+11,586.204407,5.23E+22,1.47E+13,46.0705109,1.62E+12,8.57E+21,533.071472,2490.26074,3.10074043,14.5387831
11733,C,2.01304E+11,591.640198,5.26E+22,1.47E+13,42.1117744,1.2E+12,8.59E+21,534.453796,2488.44263,3.31976986,14.859766
11733,C,2.01304E+11,571.975586,5.01E+22,1.45E+13,45.5482635,1.57E+12,8.46E+21,517.373657,2394.29468,3.44801164,13.9049311
11733,C,2.01304E+11,591.517639,5.05E+22,1.52E+13,33.7059135,7.84E+11,8.60E+21,516.003784,2337.68701,3.58810234,14.6332474
11733,C,2.01304E+11,588.750977,5.22E+22,1.52E+13,28.9637928,1.47E+12,8.66E+21,519.950439,2387.22485,3.74209666,14.9905939
11733,C,2.01304E+11,587.780701,5.10E+22,1.5E+13,39.1378746,7.12E+11,8.83E+21,528.520874,2336.79468,3.44592619,13.6018009
11733,C,2.01304E+11,597.709412,5.04E+22,1.49E+13,27.2139759,1.86E+12,8.88E+21,522.440247,2381.38403,3.6368928,12.7416525
11733,C,2.01304E+11,612.695801,5.01E+22,1.5E+13,31.39744,2.66E+12,8.80E+21,511.655975,2438.7583,3.52241755,12.5355749
11733,C,2.01304E+11,604.103455,4.88E+22,1.49E+13,46.0460854,1.77E+12,8.94E+21,510.465515,2342.22461,3.50208354,11.5504818
11733,C,2.01304E+11,648.666565,5.08E+22,1.66E+13,55.7322388,2.53E+12,9.34E+21,501.614227,2236.22827,3.39206553,13.3945274
11733,C,2.01304E+11,685.033569,5.50E+22,1.87E+13,43.7825012,1.02E+12,9.99E+21,499.950928,2111.33691,3.42234111,15.3076839
11733,C,2.01304E+11,734.400452,5.79E+22,2.13E+13,45.761898,1.78E+12,1.06E+22,495.025879,1947.33521,3.52517748,17.4194717
11733,C,2.01304E+11,695.385254,5.82E+22,1.92E+13,33.4897614,6.16E+11,1.04E+22,489.325073,2049.83667,3.49977279,16.0791092
11733,C,2.01304E+11,662.273132,5.64E+22,1.75E+13,28.1127129,7.27E+11,9.84E+21,487.679138,2193.28027,3.55043793,13.9086876
11733,C,2.01304E+11,671.477539,5.57E+22,1.71E+13,22.1821918,1.09E+12,9.46E+21,484.432617,2350.77808,3.63537645,12.9793673
11733,C,2.01304E+11,661.883118,5.37E+22,1.65E+13,14.2117167,1.67E+12,8.94E+21,479.724762,2495.64062,3.54205441,13.4753094
11734,C,2.01305E+11,3255.2793,1.16E+24,6.44E+13,130.618958,2.21E+12,5.44E+22,2253.81006,11052.6133,4.5392065,36.8812752
11734,C,2.01305E+11,3262.3064,1.16E+24,6.55E+13,99.7633438,5.77E+12,5.42E+22,2260.81909,11071.0156,4.52995825,37.3426132
11734,C,2.01305E+11,3273.3457,1.16E+24,6.58E+13,107.866776,5E+12,5.38E+22,2256.32715,11122.6631,4.46077013,37.340065
11734,C,2.01305E+11,3275.37354,1.15E+24,6.51E+13,82.2423019,8.89E+12,5.32E+22,2247.48901,11287.7129,4.43061781,37.5258369
11734,C,2.01305E+11,3255.53394,1.15E+24,6.53E+13,72.443779,7.89E+12,5.29E+22,2252.34399,11240.0908,4.49777603,38.4669342
11734,C,2.01305E+11,3293.25098,1.15E+24,6.62E+13,81.4337769,6.54E+12,5.26E+22,2260.33838,11360.6953,4.50678301,38.8889618
11734,C,2.01305E+11,3332.69189,1.15E+24,6.71E+13,87.8942566,6.08E+12,5.28E+22,2272.48413,11308.4609,4.45819139,38.7939491
11734,C,2.01305E+11,3297.05664,1.15E+24,6.6E+13,117.907669,3.61E+12,5.27E+22,2275.77856,11330.833,4.45556116,38.7923584
11734,C,2.01305E+11,3303.79395,1.15E+24,6.64E+13,84.5567932,7.03E+12,5.30E+22,2282.67358,11164.1328,4.44741583,38.6166344
11734,C,2.01305E+11,3228.40991,1.15E+24,6.57E+13,109.231621,5.66E+12,5.25E+22,2298.49561,11201.7861,4.52672243,38.9480095
11734,C,2.01305E+11,3211.58203,1.14E+24,6.53E+13,108.461784,4.14E+12,5.27E+22,2297.70801,11124.1943,4.55004549,38.7225876
11734,C,2.01305E+11,3191.12573,1.15E+24,6.57E+13,88.1198883,3.82E+12,5.24E+22,2307.41821,11161.7539,4.54796505,39.3305283
11734,C,2.01305E+11,3232.59399,1.14E+24,6.55E+13,120.85482,3.99E+12,5.21E+22,2285.24487,11285.3213,4.54883337,38.7103577
11734,C,2.01305E+11,3222.92163,1.13E+24,6.47E+13,103.759239,2.61E+12,5.10E+22,2293.06934,11587.4844,4.54352331,39.5915718
11734,C,2.01305E+11,3267.57715,1.12E+24,6.52E+13,111.864647,1.87E+12,5.00E+22,2288.60522,11828.4736,4.54430103,39.715065
11734,C,2.01305E+11,3167.79053,1.11E+24,6.47E+13,127.478058,1.4E+12,4.89E+22,2295.4856,12048.0312,4.60153055,40.5859108
11734,C,2.01305E+11,3127.98926,1.11E+24,6.4E+13,111.314522,1.4E+12,4.85E+22,2310.54004,12057.2744,4.56619549,40.8841858
11734,C,2.01305E+11,3201.0603,1.11E+24,6.61E+13,140.994324,2.41E+12,4.89E+22,2317.125,11722.0713,4.64510727,40.9533844
11734,C,2.01305E+11,3169.75708,1.11E+24,6.71E+13,155.554199,3.07E+12,4.92E+22,2345.13721,11435.1025,4.6411705,40.5084648
11734,C,2.01305E+11,3120.28882,1.10E+24,6.72E+13,190.528275,1.74E+12,4.93E+22,2333.69458,11016.3184,4.58704758,40.5713158
11734,C,2.01305E+11,3188.39893,1.09E+24,6.86E+13,197.378754,3.63E+12,4.97E+22,2333.05518,10700.498,4.58445168,40.2340584
11734,C,2.01305E+11,3150.74146,1.08E+24,6.89E+13,188.043457,2.2E+12,4.94E+22,2339.36597,10672.502,4.62309265,40.5765343
11734,C,2.01305E+11,3158.2627,1.07E+24,6.82E+13,172.759018,3.63E+12,4.93E+22,2327.49341,10643.2471,4.58115721,40.3515472
11734,C,2.01305E+11,3097.89893,1.07E+24,6.76E+13,181.641281,5.39E+12,4.84E+22,2313.66553,10783.6719,4.53480673,40.6814919
11734,C,2.01305E+11,3084.16772,1.06E+24,6.71E+13,161.067932,3.93E+12,4.81E+22,2327.63452,10850.4365,4.56598282,40.6942825
11734,C,2.01305E+11,3058.95459,1.05E+24,6.62E+13,157.254303,3.4E+12,4.79E+22,2327.19946,10843.8838,4.59991217,40.7333488
11734,C,2.01305E+11,3066.76465,1.05E+24,6.67E+13,128.763824,2.29E+12,4.75E+22,2326.37061,10834.7949,4.54095173,41.4822845
11734,C,2.01305E+11,3046.12646,1.04E+24,6.63E+13,141.994324,2.8E+12,4.74E+22,2321.94238,10793.2559,4.5290575,40.4941864
11734,C,2.01305E+11,3034.1853,1.05E+24,6.68E+13,167.860214,3.37E+12,4.73E+22,2303.24585,10712.3428,4.48929739,42.2859955
11734,C,2.01305E+11,2982.96094,1.04E+24,6.62E+13,182.443893,6.47E+12,4.70E+22,2312.84814,10622.251,4.47186804,42.7720871
11734,C,2.01305E+11,2986.71436,1.04E+24,6.59E+13,139.593048,3.25E+12,4.69E+22,2304.78442,10639.9785,4.52486038,42.2284393
11734,C,2.01305E+11,2956.51465,1.04E+24,6.43E+13,129.827454,5.31E+12,4.64E+22,2303.11426,10866.626,4.57308722,42.3847389
11734,C,2.01305E+11,2920.04956,1.04E+24,6.23E+13,113.149117,2.96E+12,4.61E+22,2299.37085,11187.7275,4.53668547,42.3389282
11734,C,2.01305E+11,2912.5813,1.04E+24,6.1E+13,101.349838,3.75E+12,4.53E+22,2303.34277,11687.5586,4.50491095,42.6588707
11734,C,2.01305E+11,2927.79175,1.05E+24,6.07E+13,87.0857773,3.07E+12,4.46E+22,2300.29077,12111.501,4.62056446,43.3429108
11734,C,2.01305E+11,2912.09497,1.04E+24,6.1E+13,92.29673,7.89E+11,4.45E+22,2321.85571,12190.1074,4.51906824,43.0207596
11734,C,2.01305E+11,2934.6936,1.04E+24,6.1E+13,90.3829727,1.44E+12,4.48E+22,2299.85522,11958.2129,4.55239344,43.1014137
11734,C,2.01305E+11,2957.26807,1.04E+24,6.22E+13,143.354568,2.85E+12,4.56E+22,2311.2395,11656.6895,4.54265022,42.7860031
11734,C,2.01305E+11,2935.77222,1.05E+24,6.28E+13,145.126755,2.53E+12,4.63E+22,2305.86328,11316.3486,4.54314518,42.5442696
11734,C,2.01305E+11,2929.50049,1.06E+24,6.31E+13,169.426453,3.1E+12,4.63E+22,2285.71655,11264.5566,4.39795494,42.8658485
11745,C,2.01305E+11,2396.30591,8.07E+23,4.76E+13,329.386536,1.39E+13,4.67E+22,1302.70117,9075.82031,4.60500479,27.9833965
11745,C,2.01305E+11,2393.71436,8.04E+23,4.77E+13,321.427856,1.35E+13,4.68E+22,1318.3822,8984.6123,4.53828239,27.9813652
11745,C,2.01305E+11,2394.29932,8.05E+23,4.78E+13,358.384491,1.38E+13,4.69E+22,1307.8385,8919.13086,4.57422924,27.3923397
11745,C,2.01305E+11,2452.11353,8.05E+23,4.87E+13,362.022858,1.54E+13,4.72E+22,1319.66003,8867.87891,4.54343796,27.397541
11745,C,2.01305E+11,2448.33691,8.05E+23,4.89E+13,405.374237,1.86E+13,4.72E+22,1330.24866,8820.10547,4.60437107,27.59589
11745,C,2.01305E+11,2481.33789,8.17E+23,4.99E+13,388.709412,1.52E+13,4.74E+22,1348.38257,8877.38477,4.63557339,27.86339
11745,C,2.01305E+11,2529.95801,8.20E+23,5.06E+13,403.830231,1.72E+13,4.72E+22,1348.31055,8956.31348,4.60683155,28.1057415
11745,C,2.01305E+11,2557.27808,8.26E+23,5.16E+13,379.833069,1.46E+13,4.85E+22,1382.38538,8782.85352,4.61712885,27.4433708
11745,C,2.01305E+11,2609.34326,8.30E+23,5.27E+13,384.075378,1.48E+13,4.88E+22,1391.02869,8843.38086,4.64502048,27.1373215
11745,C,2.01305E+11,2684.93115,8.31E+23,5.32E+13,406.613342,1.65E+13,4.92E+22,1394.39771,8843.45508,4.67856741,27.0192356
11745,C,2.01305E+11,2676.59253,8.20E+23,5.25E+13,394.976654,1.7E+13,4.79E+22,1415.84424,9156.10547,4.7094388,27.2025146
11745,C,2.01305E+11,2755.20605,8.11E+23,5.41E+13,379.912018,1.59E+13,4.79E+22,1440.20483,9087.74414,4.61971903,26.7002945
11745,C,2.01305E+11,2710.00073,8.05E+23,5.33E+13,421.858612,1.68E+13,4.74E+22,1447.35938,9003.54395,4.60847616,26.5654259
11745,C,2.01305E+11,2658.73071,7.97E+23,5.25E+13,452.785431,1.93E+13,4.78E+22,1443.78455,8737.3418,4.64680767,26.2129002
11745,C,2.01305E+11,2708.14746,8.03E+23,5.39E+13,460.568817,1.76E+13,4.86E+22,1429.04932,8489.78125,4.67050838,25.8038692
11745,C,2.01305E+11,2721.87012,8.11E+23,5.55E+13,486.16452,1.95E+13,4.99E+22,1439.93774,8169.23291,4.67590523,25.5719128
